0,1,2,3,4,5,6,7,8,9
0.17850091003699475,0.19748908188960512,0.9278256829131829,0.843632535095978,0.042708107690615615,0.8214990899630052,0.8025109181103949,0.0721743170868171,0.15636746490402198,0.9572918923093844
0.31138185123106965,0.5486178346573287,0.5171941247243995,0.7563259998469135,0.9583375899560119,0.6886181487689303,0.4513821653426713,0.4828058752756005,0.2436740001530865,0.041662410043988074
0.5415672489058115,0.8122864838808493,0.6477544501599254,0.01955884144184672,0.9726959612776328,0.45843275109418846,0.18771351611915066,0.3522455498400746,0.9804411585581533,0.027304038722367197
0.6818144820456032,0.753966277915491,0.288309780032295,0.892767583964161,0.03881669292384515,0.31818551795439676,0.24603372208450902,0.711690219967705,0.107232416035839,0.9611833070761548
0.2539353902946475,0.6055076306006626,0.5156123201595841,0.5302193799174318,0.37457552290956264,0.7460646097053525,0.3944923693993374,0.48438767984041586,0.46978062008256816,0.6254244770904374
0.08461262488096177,0.46375198348824587,0.0551418304808331,0.8085406926013972,0.3315660418548507,0.9153873751190382,0.5362480165117541,0.9448581695191669,0.19145930739860284,0.6684339581451493
0.4198974903694316,0.04290124419300623,0.17369499815559808,0.01094303727227175,0.21619840356560327,0.5801025096305684,0.9570987558069938,0.8263050018444019,0.9890569627277283,0.7838015964343967
0.6480431170751784,0.5633771682004535,0.29441191324601756,0.6631111167567614,0.10763710333714327,0.35195688292482163,0.43662283179954653,0.7055880867539824,0.3368888832432386,0.8923628966628567
0.38601378180782386,0.15882393061801892,0.7083620804769061,0.9672501351024194,0.3867377717784163,0.6139862181921761,0.8411760693819811,0.2916379195230939,0.03274986489758058,0.6132622282215837
0.230191953798925,0.7288836318685443,0.05979858852214559,0.8621084206712706,0.40378242958231847,0.769808046201075,0.2711163681314557,0.9402014114778544,0.13789157932872942,0.5962175704176815
0.4350409055460638,0.13149149572675656,0.3301250873649826,0.6117828493842788,0.7640064121784316,0.5649590944539362,0.8685085042732434,0.6698749126350174,0.38821715061572115,0.23599358782156843
0.11660083069071703,0.3628167395209215,0.4060757710893982,0.5150537644851328,0.2856995388508605,0.883399169309283,0.6371832604790785,0.5939242289106018,0.48494623551486715,0.7143004611491395
0.1268601503717518,0.9367863715760538,0.6230862028972047,0.2649531547982108,0.15281729015601087,0.8731398496282482,0.06321362842394618,0.37691379710279527,0.7350468452017892,0.8471827098439891
0.9110145974436274,0.7967968627192069,0.4041938201720161,0.8017588677082926,0.5011661618385236,0.08898540255637255,0.2032031372807931,0.5958061798279839,0.19824113229170737,0.4988338381614764
0.48783195162545656,0.4443937738178959,0.39004388400392964,0.823299483127046,0.27434950768795996,0.5121680483745434,0.5556062261821041,0.6099561159960704,0.17670051687295396,0.72565049231204
0.8039579265986747,0.20925119360505062,0.6360351434733423,0.8610288281557333,0.9258348261858695,0.1960420734013253,0.7907488063949494,0.36396485652665767,0.13897117184426666,0.07416517381413046
0.9304745650718664,0.501426965881851,0.319181996392784,0.5957474837819022,0.6711910249788064,0.06952543492813357,0.498573034118149,0.680818003607216,0.40425251621809777,0.32880897502119355
0.9340719683533636,0.08750849070283151,0.6715207790456849,0.23269906894602954,0.07373613744056073,0.06592803164663641,0.9124915092971685,0.32847922095431514,0.7673009310539705,0.9262638625594393
0.5298680305909426,0.41954404186159366,0.2851810778566066,0.40962150236207107,0.4480879622170806,0.47013196940905744,0.5804559581384063,0.7148189221433934,0.5903784976379289,0.5519120377829194
