0,1,2,3,4,5,6,7,8,9
0.2608276168597571,0.8806668853814679,0.7274506881766859,0.4684981847436608,0.9695013268907573,0.7391723831402429,0.11933311461853213,0.2725493118233141,0.5315018152563392,0.030498673109242702
0.6820571196286935,0.2529332699707446,0.14601164079222606,0.2694246034395398,0.7432272486580974,0.31794288037130647,0.7470667300292554,0.8539883592077739,0.7305753965604602,0.2567727513419026
0.09534649530825623,0.4680448929663076,0.8966121140052129,0.7649743410350067,0.41056820607065725,0.9046535046917438,0.5319551070336924,0.1033878859947871,0.23502565896499328,0.5894317939293428
0.6524346398951721,0.19440903125955933,0.7641653109536718,0.5230867433127483,0.7563884886971843,0.34756536010482786,0.8055909687404407,0.2358346890463282,0.4769132566872517,0.24361151130281566
0.03259716659924505,0.32064978309214076,0.4953072399679247,0.8714799658531492,0.1666683893444839,0.967402833400755,0.6793502169078592,0.5046927600320753,0.12852003414685076,0.8333316106555161
0.02517821227994721,0.5730581562283219,0.4678801135530274,0.26825113854398175,0.011706477939519622,0.9748217877200528,0.4269418437716781,0.5321198864469726,0.7317488614560183,0.9882935220604804
0.9701823066171318,0.4488168358608907,0.4227536372901558,0.4666398865396695,0.44989360968120384,0.029817693382868216,0.5511831641391093,0.5772463627098442,0.5333601134603305,0.5501063903187962
0.20703856632174755,0.9237974861466531,0.5276973774640875,0.4734082510657941,0.7521300716941958,0.7929614336782524,0.07620251385334686,0.4723026225359125,0.5265917489342059,0.24786992830580423
0.4025695862991576,0.9039890984383403,0.22934072659131155,0.7138743192797835,0.873932365110953,0.5974304137008424,0.0960109015616597,0.7706592734086884,0.2861256807202165,0.12606763488904704
0.9078722210418282,0.56930465266259,0.5087216159036467,0.2946763188852142,0.3271590176651915,0.09212777895817181,0.43069534733741,0.49127838409635327,0.7053236811147858,0.6728409823348085
