0,1,2,3,4,5,6,7,8,9
0.5592901681401741,0.6431564782603215,0.3365520245706567,0.7229271710840669,0.6231376175331259,0.44070983185982593,0.3568435217396785,0.6634479754293433,0.2770728289159331,0.3768623824668741
0.26575140350114135,0.8516683355468645,0.18494261498573317,0.9480816814611095,0.516489954471997,0.7342485964988587,0.1483316644531355,0.8150573850142668,0.05191831853889051,0.48351004552800303
0.46110215582954617,0.9790315310505919,0.1450703731110009,0.26100775182678226,0.2973932492512076,0.5388978441704538,0.02096846894940807,0.8549296268889991,0.7389922481732177,0.7026067507487924
0.12131489130210038,0.7458710036598966,0.8234129000225829,0.8868224321037198,0.10232460501708562,0.8786851086978996,0.25412899634010344,0.17658709997741706,0.1131775678962802,0.8976753949829144
0.39039353271302046,0.5144391206149797,0.3134937186436604,0.4577373499212105,0.809056539962523,0.6096064672869795,0.48556087938502035,0.6865062813563396,0.5422626500787895,0.19094346003747698
0.20905834807586932,0.155906370846716,0.8919090183518132,0.9372049471389815,0.2570460205652384,0.7909416519241307,0.844093629153284,0.10809098164818676,0.0627950528610185,0.7429539794347616
0.17540843668426576,0.3136775449409991,0.049608061785770485,0.7409720895106278,0.46553133854160544,0.8245915633157342,0.6863224550590009,0.9503919382142295,0.25902791048937224,0.5344686614583946
0.7301436400319523,0.3643655822069687,0.7373590893921332,0.18872039822019748,0.8431215457290261,0.2698563599680477,0.6356344177930313,0.26264091060786676,0.8112796017798025,0.1568784542709739
0.14387862427279763,0.5427535024497866,0.007063989011695804,0.9011697475544945,0.16925537979771355,0.8561213757272024,0.4572464975502134,0.9929360109883042,0.09883025244550547,0.8307446202022865
0.01962876047213835,0.8786324052172342,0.29201305977233527,0.4016779214421268,0.3031325652941068,0.9803712395278616,0.12136759478276582,0.7079869402276647,0.5983220785578732,0.6968674347058932
0.9729879938192494,0.4770136465770326,0.2655161003891462,0.22310087016589875,0.32939853024169885,0.027012006180750614,0.5229863534229674,0.7344838996108538,0.7768991298341013,0.6706014697583011
0.6339360127985724,0.12650940037722225,0.5043682047426875,0.9509890804107581,0.6874665431229582,0.36606398720142763,0.8734905996227778,0.4956317952573125,0.049010919589241864,0.3125334568770418
0.515006972956829,0.5825518606484479,0.08602547171897812,0.5881528873654177,0.6435018494655018,0.48499302704317104,0.4174481393515521,0.9139745282810219,0.4118471126345823,0.3564981505344982
