0,1,2,3,4,5,6,7
0.5379274116498153,0.8713616838778948,0.538048338720634,0.6775115511579258,0.4620725883501847,0.1286383161221052,0.46195166127936604,0.32248844884207417
0.007970576438102395,0.5157386691398346,0.03144989777231644,0.3766867304046857,0.9920294235618976,0.48426133086016543,0.9685501022276836,0.6233132695953143
0.4844375752971126,0.6492084811335832,0.5568053023077613,0.23341356128725355,0.5155624247028874,0.3507915188664168,0.44319469769223874,0.7665864387127465
0.6153153164580615,0.25946008091441963,0.8446879376182025,0.6528217354960437,0.3846846835419385,0.7405399190855804,0.1553120623817975,0.3471782645039563
0.7070205545312859,0.6723636993206432,0.043310300225568255,0.42105591036742795,0.29297944546871413,0.3276363006793568,0.9566896997744317,0.578944089632572
0.6212284247303616,0.9965549666550981,0.9639457568628076,0.7307866572987466,0.37877157526963845,0.003445033344901871,0.03605424313719241,0.2692133427012534
0.3935317842885334,0.2652597396541635,0.5883431161074819,0.06334589923844525,0.6064682157114666,0.7347402603458365,0.4116568838925181,0.9366541007615548
0.5544296555413265,0.19075373653048533,0.23489639739232437,0.516650545002439,0.4455703444586735,0.8092462634695147,0.7651036026076756,0.483349454997561
0.07531367400618494,0.36359414729500505,0.11598911597734851,0.2516576585921444,0.9246863259938151,0.636405852704995,0.8840108840226515,0.7483423414078556
0.4925299527213074,0.2600973282264287,0.5101989336090546,0.551928090703606,0.5074700472786926,0.7399026717735713,0.48980106639094545,0.44807190929639396
0.9881092304538824,0.12475311165235836,0.7630977813807052,0.23818082345584968,0.011890769546117563,0.8752468883476416,0.23690221861929484,0.7618191765441503
0.9196211940060947,0.9910816863911992,0.841410692971112,0.5910050993678451,0.08037880599390534,0.008918313608800799,0.15858930702888796,0.40899490063215493
0.8190855841636964,0.2538305752545086,0.6629076395690905,0.657668576038633,0.18091441583630363,0.7461694247454914,0.3370923604309095,0.34233142396136695
0.5783189230830891,0.9689032714392298,0.30744946830903574,0.6462295421922956,0.4216810769169109,0.03109672856077017,0.6925505316909643,0.35377045780770444
0.375498617481803,0.22696712470645186,0.37418325841761213,0.7284446952073321,0.624501382518197,0.7730328752935481,0.6258167415823879,0.2715553047926679
0.6940895917668977,0.8557371354916725,0.8458638498746734,0.7720558248854912,0.30591040823310234,0.14426286450832748,0.15413615012532655,0.22794417511450882
