0,1,2,3,4,5
0.01475999147942797,0.2608896839427126,0.3994052940191265,0.7198936069392435,0.5696734067858598,0.022514725422551063
0.4775943261731802,0.17447950671286871,0.052829281153217944,0.5224056738268198,0.8255204932871313,0.9471707188467821
0.5868430180155335,0.8824894802691775,0.9003840993839529,0.4131569819844665,0.11751051973082251,0.0996159006160472
0.20620860414764486,0.71178557239704,0.8547923732240865,0.7937913958523551,0.28821442760296,0.14520762677591348
0.05894412966230511,0.8110487501256745,0.39042749596934595,0.9410558703376949,0.18895124987432546,0.609572504030654
0.47609055997773364,0.2848184275637159,0.3879159329445726,0.5239094400222664,0.7151815724362841,0.6120840670554274
0.6346057743912118,0.6082706377722997,0.8235732300691864,0.36539422560878815,0.3917293622277002,0.17642676993081358
0.7451187594771473,0.4214953759039071,0.7520739415973704,0.25488124052285255,0.5785046240960928,0.24792605840262955
0.31971437315384266,0.6384926936126559,0.505084094549912,0.6802856268461575,0.3615073063873442,0.49491590545008796
0.509533078282011,0.6239462516794625,0.72027211574192,0.490466921717989,0.3760537483205376,0.27972788425808015
0.6593553575303553,0.4186330235798326,0.5578792359703162,0.3406446424696446,0.5813669764201674,0.44212076402968375
0.9845991893194215,0.6613198671762294,0.5573932780277108,0.015400810680578593,0.3386801328237707,0.44260672197228934
0.22879784946551612,0.9260332401763058,0.44720148621676914,0.7712021505344838,0.0739667598236941,0.552798513783231
0.6224074263439433,0.8337006063751973,0.04773007283331293,0.3775925736560567,0.16629939362480273,0.952269927166687
0.6715405600121416,0.7990337582820217,0.11261725048334992,0.3284594399878584,0.20096624171797828,0.8873827495166501
0.10968617025105813,0.5595318365506824,0.5649368150115837,0.8903138297489418,0.44046816344931766,0.4350631849884163
0.43411272265721507,0.1782918933203908,0.44693390470950106,0.5658872773427849,0.8217081066796091,0.5530660952904989
0.47332734686377265,0.8188194797153424,0.6620457780772346,0.5266726531362272,0.18118052028465756,0.3379542219227653
0.16766241161491754,0.1445851612376948,0.5923320664575155,0.8323375883850824,0.8554148387623052,0.40766793354248443
0.6001180462578667,0.825471695195048,0.8816399408005082,0.39988195374213326,0.174528304804952,0.11836005919949183
0.49359951838061106,0.5537578978219417,0.527050930708452,0.5064004816193889,0.4462421021780584,0.472949069291548
0.25524346816696986,0.23397235768120106,0.05814980205064435,0.7447565318330301,0.7660276423187989,0.9418501979493556
0.5565950767545108,0.4515870024389884,0.9542089076239686,0.4434049232454893,0.5484129975610116,0.04579109237603141
0.4808181727858074,0.8584904049476075,0.9558928679101814,0.5191818272141926,0.14150959505239247,0.044107132089818646
0.6665489394909365,0.6409844946592809,0.3398001437736612,0.3334510605090635,0.359015505340719,0.6601998562263388
0.3059332813334766,0.13844663466722193,0.4413680116308453,0.6940667186665235,0.8615533653327783,0.5586319883691547
0.6570377191140958,0.49536416340013684,0.5172561039878247,0.34296228088590414,0.5046358365998632,0.4827438960121754
0.4957817988862359,0.06590984504005952,0.3368119979059002,0.504218201113764,0.9340901549599404,0.6631880020940998
0.24840387854658585,0.3278371708369978,0.7773139885789422,0.751596121453414,0.6721628291630023,0.2226860114210579
0.20466986077451219,0.39096543780225446,0.9219920322411042,0.7953301392254879,0.6090345621977457,0.07800796775889578
0.5481837216244679,0.35633489968298476,0.8969468180536756,0.451816278375532,0.6436651003170153,0.10305318194632439
0.4453887701074011,0.19842193855415965,0.3918242050756964,0.5546112298925989,0.8015780614458403,0.6081757949243036
0.3319652427504842,0.5455936279918078,0.008992895989125449,0.6680347572495158,0.4544063720081922,0.9910071040108746
0.6199484320137042,0.39052562043799166,0.639565279532249,0.3800515679862959,0.6094743795620083,0.36043472046775105
0.06544150378789236,0.2942427098789742,0.034301637910212526,0.9345584962121076,0.7057572901210258,0.9656983620897875
0.07276126738323106,0.006773231973760196,0.4244560350226114,0.927238732616769,0.9932267680262398,0.5755439649773887
0.43757762801556394,0.752431447778504,0.29652743316130836,0.562422371984436,0.247568552221496,0.7034725668386915
0.8907785997996706,0.286524376186653,0.49502422176403715,0.1092214002003295,0.7134756238133471,0.5049757782359628
0.4565934059977118,0.6283279357494664,0.5237089077370016,0.5434065940022881,0.3716720642505336,0.4762910922629985
0.8349286698792361,0.1007470258999879,0.8771659837215103,0.16507133012076394,0.8992529741000121,0.1228340162784896
