0,1,2,3,4,5,6,7
0.17953654375665173,0.574328595975352,0.20027420235517668,0.449534446504375,0.8204634562433483,0.425671404024648,0.7997257976448233,0.550465553495625
0.47410078909817555,0.11693179304109824,0.6612692100804851,0.8016951139175253,0.5258992109018245,0.8830682069589018,0.3387307899195149,0.19830488608247465
0.3049937246561132,0.3696867321480579,0.7688464454123016,0.8226928307443979,0.6950062753438868,0.6303132678519421,0.23115355458769837,0.17730716925560208
0.30774260079532656,0.6681329543539353,0.008529641619708705,0.36299224012760123,0.6922573992046734,0.33186704564606473,0.9914703583802913,0.6370077598723988
0.42394775345307933,0.10234549476117605,0.5723166700223324,0.7686988456683251,0.5760522465469207,0.897654505238824,0.42768332997766756,0.23130115433167486
0.3010959494579515,0.5774588619568516,0.17913750871073397,0.8738756022213565,0.6989040505420485,0.4225411380431484,0.820862491289266,0.12612439777864348
0.3380534526464197,0.5999547609189289,0.6338204210846441,0.7786170781035505,0.6619465473535803,0.40004523908107115,0.3661795789153559,0.22138292189644948
0.919199647588886,0.3915881962016866,0.16957855166429403,0.36118268879706295,0.08080035241111405,0.6084118037983134,0.830421448335706,0.638817311202937
0.6343288262104048,0.6774481366235341,0.12678329755200857,0.2533128479597374,0.36567117378959524,0.3225518633764659,0.8732167024479914,0.7466871520402626
0.34786074001767464,0.5898734435035541,0.9045531629371663,0.9763923877987414,0.6521392599823254,0.4101265564964459,0.09544683706283374,0.02360761220125862
0.22637766017338823,0.27382648218302796,0.03635517347163375,0.9473255206320687,0.7736223398266118,0.726173517816972,0.9636448265283662,0.05267447936793135
0.868086276694831,0.030562384695455136,0.05839168892751789,0.2009312254764577,0.13191372330516904,0.9694376153045449,0.9416083110724821,0.7990687745235423
0.9316171431222077,0.9513181447835739,0.8135971360516885,0.6200019145992728,0.06838285687779233,0.048681855216426095,0.18640286394831151,0.3799980854007272
0.7829855281160557,0.21983203158714937,0.8618109634313985,0.2862635754222862,0.2170144718839443,0.7801679684128506,0.1381890365686015,0.7137364245777138
0.8331223721969168,0.15980189388285548,0.7419172251176902,0.059580768538456064,0.16687762780308324,0.8401981061171445,0.2580827748823098,0.9404192314615439
0.5366442862245187,0.006274729184285621,0.5008894172449565,0.9252011547219324,0.46335571377548135,0.9937252708157144,0.4991105827550435,0.07479884527806757
0.7728714254026904,0.6125627312406162,0.4433002379453823,0.9022252251819449,0.22712857459730962,0.3874372687593838,0.5566997620546177,0.09777477481805508
0.45497246551501813,0.4363686003952979,0.8862812210144543,0.91173247746033,0.5450275344849819,0.5636313996047021,0.11371877898554572,0.08826752253966996
0.12958858362640402,0.4547365575772073,0.6841187331675055,0.40798116039798216,0.870411416373596,0.5452634424227927,0.3158812668324945,0.5920188396020178
0.36630525599793384,0.8481717206676858,0.10941807770046674,0.5200880901403458,0.6336947440020662,0.15182827933231424,0.8905819222995333,0.47991190985965415
0.5178956189937244,0.06660380120741549,0.45148999585030025,0.696009227101672,0.4821043810062756,0.9333961987925845,0.5485100041496997,0.303990772898328
0.9122569744773501,0.41796921238398255,0.8761830329895698,0.7523389373713608,0.0877430255226499,0.5820307876160175,0.12381696701043021,0.24766106262863918
0.21479268147095398,0.2682978836627079,0.020438965943706755,0.8278350869500567,0.785207318529046,0.7317021163372921,0.9795610340562932,0.1721649130499433
0.12178855927182408,0.5024554986217307,0.9492989225114394,0.9867803338217752,0.8782114407281759,0.49754450137826933,0.050701077488560564,0.013219666178224787
0.5522335912263603,0.33802539647510654,0.22661533088095653,0.747622108616702,0.4477664087736397,0.6619746035248935,0.7733846691190435,0.252377891383298
