0,1,2,3,4,5
0.9617919193715061,0.8511576025078874,0.7374979706111172,0.0382080806284939,0.1488423974921126,0.2625020293888828
0.1803652352953149,0.3794534635047,0.10231368820140574,0.8196347647046851,0.6205465364953,0.8976863117985943
0.2281329114350773,0.05072889531116909,0.924426001392454,0.7718670885649227,0.9492711046888309,0.07557399860754599
0.5034506442978458,0.8674308640499938,0.8978488035654735,0.4965493557021542,0.1325691359500062,0.10215119643452653
0.8748813096386643,0.06165004335503277,0.6746023612159688,0.12511869036133572,0.9383499566449672,0.32539763878403116
0.6800539368619769,0.8280157680570732,0.9437279825359889,0.3199460631380231,0.17198423194292678,0.056272017464011115
0.3637419132716403,0.7962273493370084,0.9916636244926716,0.6362580867283597,0.20377265066299155,0.008336375507328353
0.5905761524832385,0.5276548439924102,0.9319362358700535,0.40942384751676153,0.47234515600758975,0.06806376412994652
0.5862060296174105,0.8245448478449466,0.6035317613306417,0.41379397038258947,0.17545515215505336,0.3964682386693583
0.9446041747599311,0.7149463540431922,0.6018068200816881,0.05539582524006892,0.2850536459568078,0.39819317991831193
0.13106682903121347,0.7089152232991712,0.6886243519407518,0.8689331709687865,0.2910847767008288,0.3113756480592482
0.6421067407087777,0.4824800499007318,0.09474902635567584,0.3578932592912223,0.5175199500992682,0.9052509736443242
0.14147389613983508,0.9816892206562944,0.7858005015342541,0.8585261038601649,0.01831077934370562,0.21419949846574593
0.7289811919558805,0.3154494248359494,0.03415497780467802,0.2710188080441195,0.6845505751640506,0.965845022195322
0.4083351057655834,0.5000335404367736,0.1932571552847806,0.5916648942344166,0.4999664595632264,0.8067428447152194
0.6147019827470064,0.9473911718992715,0.16342663483919295,0.3852980172529936,0.05260882810072853,0.836573365160807
0.6091289823094972,0.911257436472576,0.7125371944726967,0.3908710176905028,0.08874256352742405,0.2874628055273033
0.22869130394867787,0.47644638195273825,0.2678494650026496,0.7713086960513221,0.5235536180472617,0.7321505349973504
0.48232231177423657,0.011737993967974703,0.763532312553664,0.5176776882257634,0.9882620060320253,0.23646768744633595
0.12441272673918558,0.8749255575879497,0.3740045605293648,0.8755872732608144,0.12507444241205035,0.6259954394706352
0.013057176662219061,0.9692598380888947,0.9671370337773094,0.9869428233377809,0.03074016191110529,0.03286296622269058
0.40908519526217046,0.44664004353695463,0.6547434272372463,0.5909148047378295,0.5533599564630454,0.3452565727627537
0.38509212251672253,0.3507667828698793,0.47457725554582275,0.6149078774832775,0.6492332171301207,0.5254227444541772
0.36310117518296314,0.915166424347892,0.8602760978751995,0.6368988248170369,0.08483357565210803,0.13972390212480046
0.16109289686339323,0.7789183880367782,0.3217676297059662,0.8389071031366068,0.22108161196322185,0.6782323702940338
0.15524720357113153,0.5315459985785355,0.3675358087049809,0.8447527964288685,0.46845400142146454,0.6324641912950191
0.7555226007727106,0.19482682421288866,0.5962674405262286,0.2444773992272894,0.8051731757871113,0.4037325594737714
0.1971747397349526,0.48581235008881296,0.42454085105358275,0.8028252602650474,0.514187649911187,0.5754591489464173
0.6997242282981193,0.45455532761235173,0.9469258899862308,0.3002757717018807,0.5454446723876483,0.05307411001376916
0.9555140192464476,0.8123927012648055,0.568117769686869,0.04448598075355237,0.18760729873519455,0.431882230313131
0.5762160143236117,0.9556819026653965,0.725090090484442,0.4237839856763883,0.04431809733460346,0.27490990951555805
0.7850204647439218,0.5221345238282312,0.6534030088625787,0.21497953525607816,0.4778654761717688,0.34659699113742126
0.10727808323455801,0.5931028918547439,0.17256531441558498,0.892721916765442,0.40689710814525615,0.827434685584415
0.922834159076304,0.7678966526057119,0.28332358279658076,0.07716584092369605,0.23210334739428806,0.7166764172034192
0.28438933091005103,0.38280074809528053,0.8909408203927484,0.715610669089949,0.6171992519047195,0.10905917960725164
0.3742564245132205,0.8920520024803199,0.7069639615068604,0.6257435754867795,0.1079479975196801,0.29303603849313964
0.10643182547871632,0.6873129945493701,0.3353485012480524,0.8935681745212837,0.3126870054506299,0.6646514987519476
0.4775818022518822,0.9794150696829317,0.24285805442544606,0.5224181977481178,0.020584930317068317,0.7571419455745539
0.9407257059084995,0.0528711438875642,0.5983705408883488,0.059274294091500535,0.9471288561124358,0.40162945911165115
0.25188162172608564,0.7230888619342626,0.1951674190094027,0.7481183782739144,0.2769111380657374,0.8048325809905973
0.9222035279594794,0.37196094544548397,0.505774946009805,0.07779647204052065,0.628039054554516,0.494225053990195
0.8993184799835032,0.9510819651132753,0.703278505777443,0.10068152001649677,0.04891803488672475,0.296721494222557
0.2999973828984438,0.8718828677132241,0.7182614563443451,0.7000026171015562,0.1281171322867759,0.28173854365565487
0.01877173804250387,0.7826216083334593,0.16298140464981214,0.9812282619574961,0.21737839166654072,0.8370185953501879
0.5697954093086002,0.9389731552765515,0.5604607894826699,0.4302045906913998,0.06102684472344855,0.43953921051733014
0.5963227321332631,0.8151354142316575,0.155260449028101,0.40367726786673686,0.18486458576834253,0.844739550971899
0.6565062145486289,0.007883497411150131,0.16947988962874283,0.3434937854513711,0.9921165025888499,0.8305201103712572
0.7572855414902666,0.17103815769697317,0.883228793533087,0.2427144585097334,0.8289618423030268,0.11677120646691297
0.11430485555814174,0.8292668900899068,0.09748094047236977,0.8856951444418583,0.17073310991009316,0.9025190595276302
0.7595138266118494,0.4432073011400328,0.3888583355621684,0.2404861733881506,0.5567926988599672,0.6111416644378316
0.717065534416042,0.10602139559848045,0.8193455804220603,0.28293446558395796,0.8939786044015195,0.1806544195779397
0.6239011271144091,0.36644955997166373,0.31823109501832203,0.37609887288559085,0.6335504400283363,0.681768904981678
0.8149574307186639,0.7478244459227773,0.3103690469475636,0.1850425692813361,0.2521755540772227,0.6896309530524364
0.14764087642500012,0.6499719075083983,0.881692765254583,0.8523591235749999,0.3500280924916017,0.11830723474541704
0.3170580968868142,0.6642860089837436,0.9170760660228177,0.6829419031131858,0.33571399101625643,0.08292393397718234
0.2048660568763826,0.22293589694582594,0.06049962675030718,0.7951339431236174,0.7770641030541741,0.9395003732496928
0.45484392689827946,0.960938902512418,0.21140964391259265,0.5451560731017205,0.03906109748758202,0.7885903560874074
0.8668307844538718,0.7628767313084645,0.1464602125732133,0.13316921554612815,0.23712326869153555,0.8535397874267867
0.5386092434019515,0.09150222762578386,0.89521909354697,0.4613907565980485,0.9084977723742161,0.10478090645302995
0.05565321346987939,0.3714293339937941,0.27196606368465026,0.9443467865301206,0.6285706660062059,0.7280339363153497
0.04973525329714523,0.5186481155977463,0.4321212818714376,0.9502647467028548,0.48135188440225374,0.5678787181285624
0.7514074864415651,0.4914321449113971,0.9268040585101023,0.24859251355843492,0.5085678550886029,0.07319594148989772
0.18946175651130182,0.2053217677161594,0.967770356518487,0.8105382434886982,0.7946782322838406,0.032229643481513026
0.615781860122667,0.99287207599632,0.5715006900724523,0.384218139877333,0.0071279240036800084,0.4284993099275477
0.4477014173257119,0.0416397619612896,0.4788415315321791,0.5522985826742881,0.9583602380387104,0.5211584684678209
0.4134121798829654,0.9568844033308008,0.274291258664603,0.5865878201170346,0.043115596669199174,0.725708741335397
0.12231173804612805,0.03369027000789171,0.4374407367994826,0.877688261953872,0.9663097299921083,0.5625592632005174
0.09377995274258588,0.9838178980759938,0.4744935023659871,0.9062200472574141,0.016182101924006154,0.5255064976340129
0.7825039915809014,0.9337269452105422,0.9832192479251599,0.21749600841909855,0.06627305478945777,0.01678075207484009
0.1592125084082714,0.37855964309403667,0.48439198893367164,0.8407874915917286,0.6214403569059633,0.5156080110663284
0.6752539218335567,0.6954278866713497,0.8092912150498287,0.3247460781664433,0.3045721133286503,0.1907087849501713
0.5830378577873825,0.35115562315058746,0.14841106351128752,0.4169621422126175,0.6488443768494125,0.8515889364887125
0.9832831552970976,0.8638088189260454,0.45763405088789344,0.016716844702902356,0.13619118107395456,0.5423659491121066
0.33540055985037875,0.21353018804809387,0.42284568824065694,0.6645994401496212,0.7864698119519061,0.5771543117593431
0.3864641826924634,0.33796956721649063,0.2502949924012289,0.6135358173075366,0.6620304327835094,0.7497050075987711
0.6314882472710143,0.42350482689866675,0.16219141201691423,0.36851175272898573,0.5764951731013332,0.8378085879830858
0.4995235149963301,0.7480944445016016,0.9857052695752798,0.5004764850036699,0.25190555549839844,0.014294730424720181
0.6643469475258655,0.42172454181866226,0.37070511567213726,0.33565305247413446,0.5782754581813377,0.6292948843278627
0.5721562442777648,0.998552883232785,0.23192820226113853,0.4278437557222352,0.0014471167672149843,0.7680717977388615
0.5270649308589057,0.29463069289482346,0.8046121976226509,0.4729350691410943,0.7053693071051765,0.1953878023773491
0.43437323940592687,0.695732680552622,0.693592005160682,0.5656267605940731,0.30426731944737795,0.306407994839318
0.8525128665786352,0.568465547365619,0.369798782180903,0.14748713342136477,0.43153445263438095,0.630201217819097
0.10108964950905741,0.070946110087581,0.7401680643555917,0.8989103504909426,0.929053889912419,0.2598319356444083
0.1904416035014561,0.4680060074613681,0.8831455176239237,0.8095583964985439,0.5319939925386319,0.11685448237607632
0.8222375483910738,0.6719205767842139,0.07757293903283324,0.17776245160892623,0.3280794232157861,0.9224270609671668
0.04935936713228206,0.2172100199989957,0.024023193968311096,0.9506406328677179,0.7827899800010043,0.9759768060316889
0.0697975209913364,0.6471646122456514,0.14805413553166746,0.9302024790086636,0.35283538775434864,0.8519458644683325
0.2332682247133766,0.9510396696106788,0.486700761016971,0.7667317752866234,0.04896033038932124,0.513299238983029
0.3795105390133775,0.24766876840251661,0.16618714391374756,0.6204894609866225,0.7523312315974834,0.8338128560862524
0.8634775146492836,0.35694305470042265,0.5039568039232378,0.13652248535071643,0.6430569452995774,0.49604319607676217
0.5969120412952152,0.19982052831668795,0.03423279008482538,0.40308795870478475,0.800179471683312,0.9657672099151746
0.7346565816017853,0.24971788698248498,0.8907742506369016,0.26534341839821474,0.750282113017515,0.10922574936309837
0.3508069977394258,0.1981997982446837,0.3533363638311714,0.6491930022605742,0.8018002017553163,0.6466636361688286
0.9907784017718535,0.6315384461885152,0.22220134913885026,0.0092215982281465,0.3684615538114848,0.7777986508611497
0.3641755737669886,0.5424708693789536,0.12300760822752077,0.6358244262330114,0.4575291306210464,0.8769923917724792
0.7226815507574267,0.8376421850939436,0.6991313512893785,0.2773184492425733,0.16235781490605639,0.30086864871062147
0.9317721511125032,0.5216958898834949,0.6256502560483416,0.06822784888749678,0.4783041101165051,0.37434974395165843
0.9352207477314546,0.24271561702534927,0.18535724119001962,0.06477925226854542,0.7572843829746507,0.8146427588099804
0.8749299029525988,0.6823303557187328,0.18945358910207954,0.12507009704740124,0.3176696442812672,0.8105464108979205
0.6712125643272814,0.3960147717985697,0.9257822908943552,0.3287874356727186,0.6039852282014303,0.07421770910564485
0.5406421333810557,0.6893013469902977,0.43706000622847696,0.4593578666189443,0.31069865300970234,0.562939993771523
0.8095847552266552,0.9528182964143175,0.5350245594475562,0.19041524477334482,0.04718170358568252,0.4649754405524438
0.06522025284528088,0.6861317959915534,0.9596444350540702,0.9347797471547191,0.3138682040084466,0.040355564945929845
0.9069043456108317,0.6276574835186368,0.9880275381042852,0.09309565438916834,0.3723425164813632,0.01197246189571477
0.2665295354095476,0.4165636496270648,0.46561584404294976,0.7334704645904524,0.5834363503729352,0.5343841559570502
0.5629934185297562,0.32897911559835025,0.3916415082895939,0.43700658147024385,0.6710208844016498,0.6083584917104061
0.1135221540135063,0.0558047221134379,0.1786593423933025,0.8864778459864937,0.9441952778865621,0.8213406576066975
0.22284934890433727,0.30589377914037863,0.24635282918109025,0.7771506510956627,0.6941062208596214,0.7536471708189098
0.7944449450467321,0.2855317719352246,0.5954601670842016,0.20555505495326787,0.7144682280647754,0.4045398329157984
0.7975117021291636,0.48762313584867767,0.03341023739108462,0.20248829787083644,0.5123768641513223,0.9665897626089154
0.274533213924246,0.5975866646567904,0.7278392036070186,0.725466786075754,0.40241333534320956,0.2721607963929814
0.5582179145229483,0.39811851810156274,0.615485127599372,0.44178208547705167,0.6018814818984373,0.384514872400628
0.3087755005374222,0.2597346306434877,0.8909658660466945,0.6912244994625778,0.7402653693565123,0.10903413395330552
0.8333268733094055,0.3132973360305732,0.005911435652941943,0.16667312669059453,0.6867026639694268,0.9940885643470581
0.6726819384712733,0.08689242869999647,0.5515358498153112,0.32731806152872667,0.9131075713000035,0.44846415018468877
