0,1,2,3
0.538870069593814,0.419453186262414,0.461129930406186,0.580546813737586
0.0619525238876274,0.4455672923806988,0.9380474761123726,0.5544327076193012
0.9713793634804816,0.4618743434037569,0.028620636519518405,0.5381256565962431
0.4197550219790126,0.8479677466354075,0.5802449780209874,0.15203225336459247
0.7316478056067315,0.08851272151083989,0.2683521943932685,0.9114872784891601
0.5773657316446007,0.995987110867873,0.4226342683553993,0.004012889132127051
0.341209386032035,0.7136704529821749,0.658790613967965,0.2863295470178251
0.8541202654462874,0.29308530576930447,0.14587973455371261,0.7069146942306955
0.43260639477786167,0.0340715426568744,0.5673936052221383,0.9659284573431256
0.9573301421049744,0.5671799828007015,0.04266985789502564,0.4328200171992985
0.5188219898408358,0.5091520830256235,0.48117801015916417,0.49084791697437646
0.8332669508448303,0.4294268150789574,0.16673304915516973,0.5705731849210426
0.6566047677635035,0.04775943746545164,0.3433952322364965,0.9522405625345484
0.8964522475107539,0.45358801135237015,0.10354775248924608,0.5464119886476299
0.43694298594684144,0.2878726274264163,0.5630570140531586,0.7121273725735837
0.7893116065899034,0.012438192078487065,0.2106883934100966,0.9875618079215129
0.6837136552580486,0.2599536764896718,0.3162863447419514,0.7400463235103282
0.18076919571213235,0.9915161206431765,0.8192308042878677,0.008483879356823487
0.9747579909983289,0.9105641374180459,0.025242009001671062,0.08943586258195413
0.39341996939874546,0.48597382672258305,0.6065800306012545,0.514026173277417
0.933769169004572,0.7047730710143281,0.06623083099542804,0.29522692898567193
0.505147027897807,0.7505978334244621,0.49485297210219303,0.24940216657553793
0.9659640809738881,0.023720947242367507,0.034035919026111916,0.9762790527576325
0.05478749530277183,0.47017051069058835,0.9452125046972282,0.5298294893094116
0.6806692932814049,0.8370036801139221,0.3193307067185951,0.16299631988607788
0.8052503558265073,0.5219024359223888,0.19474964417349272,0.47809756407761117
0.048226240145807675,0.681704700207069,0.9517737598541923,0.31829529979293103
0.48991314123137664,0.7668323155469715,0.5100868587686234,0.2331676844530285
0.19107766350948652,0.44925665923924174,0.8089223364905135,0.5507433407607583
0.5033003993145717,0.6736235693392784,0.4966996006854283,0.32637643066072164
0.7528904503388989,0.6689985118724479,0.2471095496611011,0.33100148812755215
0.30792054761171694,0.17476365712852315,0.6920794523882831,0.8252363428714768
0.7556044676548793,0.23133255598949665,0.24439553234512068,0.7686674440105034
0.4791254575725936,0.48884845566720514,0.5208745424274064,0.5111515443327949
0.7862459140638504,0.8347138486245904,0.21375408593614964,0.16528615137540958
0.863550071341983,0.21893711173573938,0.13644992865801697,0.7810628882642606
0.6338296963101959,0.11407850157723176,0.3661703036898041,0.8859214984227682
0.5376056135926693,0.8082571509832879,0.46239438640733066,0.19174284901671212
0.6520069914379987,0.6408357269623767,0.3479930085620013,0.3591642730376233
0.3421078394685956,0.8162986124090807,0.6578921605314044,0.18370138759091925
0.730313507091304,0.6804705313231215,0.26968649290869595,0.3195294686768785
0.7189758252473369,0.5223179136328955,0.28102417475266306,0.4776820863671045
0.5148930913182218,0.39201987872261024,0.4851069086817782,0.6079801212773898
0.2037741269950354,0.8121574230298223,0.7962258730049646,0.1878425769701777
0.3133170423677638,0.9975467062517402,0.6866829576322362,0.002453293748259755
0.3257440700428349,0.870198176753192,0.6742559299571651,0.129801823246808
0.859563892356988,0.10452209877459795,0.14043610764301195,0.895477901225402
0.20928101813135802,0.109519992275533,0.790718981868642,0.890480007724467
0.7921416973454434,0.8619673979848339,0.20785830265455663,0.1380326020151661
0.445634586060776,0.22474056531052744,0.554365413939224,0.7752594346894726
0.33991840924810246,0.5789922290143431,0.6600815907518975,0.4210077709856569
0.7592845166801954,0.9711735693522583,0.24071548331980464,0.028826430647741708
0.5250848539892469,0.38474441066070353,0.47491514601075313,0.6152555893392965
0.33942078090156114,0.6208899221066526,0.6605792190984389,0.3791100778933474
0.46026105335713097,0.9307440188337847,0.539738946642869,0.06925598116621534
0.6554053399691367,0.16886406288365174,0.34459466003086325,0.8311359371163483
0.05310149849591672,0.3792504171922243,0.9468985015040833,0.6207495828077757
0.9670321176640353,0.12154410594415099,0.032967882335964704,0.878455894055849
0.8992363752067668,0.6736413414360182,0.1007636247932332,0.32635865856398183
0.6834593668887133,0.9766142912457482,0.31654063311128666,0.023385708754251833
0.3151352904534843,0.781415545054568,0.6848647095465157,0.218584454945432
0.5724299313494426,0.3788147707339544,0.42757006865055736,0.6211852292660456
0.908178167251377,0.5035684678376712,0.09182183274862299,0.4964315321623288
0.5901785817086082,0.28143320188230025,0.40982141829139185,0.7185667981176997
0.30283529661651687,0.3713145801209943,0.6971647033834831,0.6286854198790057
0.8923105738374931,0.9257870457696066,0.10768942616250687,0.07421295423039342
0.8936533169891763,0.829716885588687,0.10634668301082373,0.17028311441131305
0.5297429409223187,0.9430628689509848,0.47025705907768134,0.05693713104901521
0.11331553146752982,0.47628456949710185,0.8866844685324702,0.5237154305028981
0.061822255880978894,0.20582354338453457,0.9381777441190211,0.7941764566154654
0.0019795899523580296,0.9407546289767027,0.998020410047642,0.0592453710232973
0.6155972438953676,0.17143408368635837,0.38440275610463237,0.8285659163136416
0.4300247290298319,0.3420155923480258,0.5699752709701681,0.6579844076519742
0.7947770441100456,0.9034668120308185,0.20522295588995443,0.09653318796918153
0.9606741091085401,0.4387903384716567,0.03932589089145988,0.5612096615283433
0.39507618280851087,0.4071975042552931,0.6049238171914891,0.5928024957447069
0.7354315895157947,0.6273713099233851,0.2645684104842053,0.3726286900766149
0.5927694538915411,0.6647663782998837,0.4072305461084589,0.3352336217001163
0.9346468941991161,0.10408895832391651,0.06535310580088394,0.8959110416760835
0.2846955671392486,0.0008611906845125139,0.7153044328607514,0.9991388093154875
0.13923649047669928,0.145258195503414,0.8607635095233007,0.854741804496586
0.9904896392981558,0.9383360323017406,0.00951036070184419,0.061663967698259436
0.7705959602004202,0.5322377424989357,0.2294040397995798,0.46776225750106426
0.8435885781247311,0.3645129730409198,0.1564114218752689,0.6354870269590802
0.6311296146297137,0.8825286700924226,0.36887038537028627,0.11747132990757736
0.36805775006115105,0.5163334323909049,0.631942249938849,0.4836665676090951
0.2621584491317076,0.2335597223856476,0.7378415508682924,0.7664402776143524
0.8433787839280342,0.7103417833347462,0.15662121607196577,0.2896582166652538
0.29307044801149607,0.9715012222303198,0.7069295519885039,0.02849877776968024
0.9432746077094039,0.3444972809022371,0.056725392290596144,0.6555027190977629
0.8552664967764635,0.9641118355232945,0.1447335032235365,0.03588816447670551
