0,1,2,3
0.7512899112297577,0.015369429887300168,0.24871008877024225,0.9846305701126998
0.11505465662730952,0.19602340512423178,0.8849453433726905,0.8039765948757682
0.5434225001120668,0.5704883030419763,0.45657749988793317,0.4295116969580237
0.12214993156929099,0.25421167697740044,0.877850068430709,0.7457883230225996
0.6372122538958058,0.8823097710961079,0.3627877461041942,0.11769022890389214
0.28189161122432316,0.7801660535299305,0.7181083887756768,0.21983394647006949
0.7352565926843234,0.02276592855936177,0.2647434073156766,0.9772340714406382
0.028803153595462372,0.005797709306352039,0.9711968464045376,0.994202290693648
0.12019329465785122,0.062750998027858,0.8798067053421488,0.937249001972142
0.875764620417703,0.9297363315316713,0.12423537958229702,0.07026366846832865
0.26740877448747935,0.8006713563474352,0.7325912255125206,0.19932864365256475
0.4401625999070067,0.5939288246489691,0.5598374000929933,0.4060711753510309
0.9454278186065059,0.5175064476040531,0.05457218139349407,0.48249355239594693
0.9972279425353898,0.02805425299336295,0.002772057464610178,0.971945747006637
0.38283346006413776,0.13157430980404294,0.6171665399358622,0.8684256901959571
0.12756379769025683,0.20088967228734467,0.8724362023097432,0.7991103277126553
0.8926232974034094,0.430964106736876,0.1073767025965906,0.569035893263124
0.33945838848303367,0.9443125820754645,0.6605416115169663,0.055687417924535465
0.5166404264670302,0.20153341608675202,0.48335957353296977,0.798466583913248
0.13510512253590323,0.6212016544373564,0.8648948774640968,0.3787983455626436
0.43395844221777546,0.5204524957271784,0.5660415577822245,0.47954750427282156
0.6987781131663613,0.8354300068953332,0.3012218868336387,0.1645699931046668
0.22529618974978727,0.4657823588751444,0.7747038102502127,0.5342176411248556
0.590805991661536,0.128627291710266,0.409194008338464,0.871372708289734
0.9751647250178638,0.678524346049577,0.024835274982136224,0.321475653950423
0.11454195010579671,0.8247438900903714,0.8854580498942033,0.1752561099096286
0.2733531299152716,0.4657719522014162,0.7266468700847284,0.5342280477985838
0.6608756295554985,0.0032816368219704684,0.3391243704445015,0.9967183631780295
0.31667541707182223,0.04854926589611985,0.6833245829281778,0.9514507341038801
0.7696165755835597,0.8572171463086613,0.23038342441644033,0.1427828536913387
0.008373344305033115,0.5267627086749501,0.9916266556949669,0.4732372913250499
0.9206588175527742,0.3144584042889348,0.07934118244722577,0.6855415957110652
0.19845111421702277,0.6800738652083403,0.8015488857829772,0.31992613479165966
0.47763626571733797,0.8258971141062985,0.522363734282662,0.1741028858937015
0.47824351147201993,0.9023202849547308,0.5217564885279801,0.09767971504526918
0.1612020151153306,0.603481749242494,0.8387979848846694,0.396518250757506
0.2565743312755937,0.018847178688090493,0.7434256687244063,0.9811528213119095
0.3763350044528182,0.4966222281090579,0.6236649955471818,0.5033777718909421
0.4781037706720307,0.635496119310006,0.5218962293279693,0.36450388068999395
0.04007785219459237,0.5968715458248293,0.9599221478054076,0.40312845417517074
0.39234559263671775,0.5765208363107316,0.6076544073632822,0.4234791636892684
0.28373388099199626,0.4199069855888914,0.7162661190080037,0.5800930144111086
0.21600603830434284,0.7242920312949933,0.7839939616956572,0.2757079687050067
0.8301650450957192,0.7714002921134269,0.1698349549042808,0.22859970788657313
0.5000323790326965,0.11559543113209958,0.4999676209673035,0.8844045688679004
0.30733487051129305,0.644289592836053,0.692665129488707,0.355710407163947
0.245880058130434,0.07046677509317012,0.754119941869566,0.9295332249068299
0.784334255368049,0.9582509426145077,0.21566574463195098,0.04174905738549228
0.1667003484026509,0.29367921054636326,0.8332996515973491,0.7063207894536367
0.7446618534545598,0.12070155207857203,0.2553381465454402,0.879298447921428
0.7012798966940966,0.010807218347881009,0.2987201033059034,0.989192781652119
0.7437328572761875,0.12823035114118475,0.25626714272381246,0.8717696488588152
0.8886208476136715,0.9686300003756448,0.11137915238632845,0.03136999962435516
0.8600631092904641,0.3371292839141782,0.13993689070953585,0.6628707160858218
0.06852112471955774,0.24006646892999284,0.9314788752804423,0.7599335310700072
0.9085399115536874,0.6056500912400999,0.09146008844631259,0.39434990875990006
0.7304853385338076,0.20059505361330432,0.2695146614661924,0.7994049463866957
0.06821853159380287,0.930818443626276,0.9317814684061971,0.06918155637372403
0.07598287348384858,0.524540288677623,0.9240171265161514,0.47545971132237697
0.930233544679763,0.5862994391917065,0.06976645532023695,0.41370056080829354
0.8367057230647436,0.5517629000046107,0.16329427693525644,0.4482370999953893
0.834505291950915,0.8322498909992317,0.16549470804908495,0.16775010900076825
0.5859097060449886,0.7867474593711324,0.4140902939550114,0.21325254062886756
0.7230178271109878,0.36516983646456513,0.27698217288901217,0.6348301635354349
0.09974401635839525,0.33138977185490426,0.9002559836416048,0.6686102281450957
0.3420373041948864,0.645708412262854,0.6579626958051136,0.354291587737146
0.6670226445587188,0.17770157062907088,0.33297735544128115,0.8222984293709291
0.31333803902256696,0.502238773289077,0.686661960977433,0.49776122671092304
0.6235413373322876,0.5410924917101881,0.37645866266771244,0.45890750828981186
0.3462640118979844,0.8813995885480279,0.6537359881020156,0.11860041145197209
0.03774602359337753,0.14374466351305015,0.9622539764066225,0.8562553364869498
0.20469759308185187,0.36647569154135184,0.7953024069181481,0.6335243084586482
0.6444277346007927,0.5390765901885788,0.3555722653992073,0.4609234098114212
0.14445349784218553,0.35301184692289367,0.8555465021578145,0.6469881530771063
0.435395153569779,0.15808943956576016,0.564604846430221,0.8419105604342398
0.9729024818330116,0.06603282022832624,0.027097518166988355,0.9339671797716738
0.2881811760584314,0.3539163153627417,0.7118188239415686,0.6460836846372583
0.040878618949160894,0.484576684190433,0.9591213810508391,0.515423315809567
0.30116420698703184,0.9927595961483433,0.6988357930129682,0.007240403851656696
0.08956326769521505,0.6179062701246046,0.910436732304785,0.38209372987539536
0.8438480947865838,0.12368529300468212,0.15615190521341615,0.8763147069953179
0.7343842725889118,0.7882306488699173,0.2656157274110882,0.21176935113008266
0.8485029515333233,0.4330609744657232,0.15149704846667666,0.5669390255342768
0.2745908875526071,0.543821017615226,0.7254091124473929,0.45617898238477395
0.2173977548854198,0.25283781083469203,0.7826022451145802,0.747162189165308
0.6726489230703906,0.4863358591506439,0.3273510769296094,0.5136641408493561
0.7363076360529762,0.9201394179030594,0.2636923639470238,0.07986058209694058
0.5309260297206387,0.8700096328306298,0.46907397027936126,0.12999036716937018
0.401112533884868,0.31502885291698013,0.598887466115132,0.6849711470830199
0.2175556518560724,0.2817814046789554,0.7824443481439276,0.7182185953210446
0.40176682778995554,0.8993172312250804,0.5982331722100445,0.10068276877491955
0.46059170492439483,0.4777421769525403,0.5394082950756052,0.5222578230474597
0.08531415629742467,0.7263030974858969,0.9146858437025753,0.27369690251410306
0.4924373871819715,0.5603006928313707,0.5075626128180285,0.43969930716862926
0.7603022154042506,0.8702908727902415,0.23969778459574942,0.12970912720975847
0.9305983680030295,0.9060381467470747,0.06940163199697047,0.09396185325292528
0.5221165294031681,0.6200059451932066,0.4778834705968319,0.3799940548067934
0.439163497995365,0.6417886642359274,0.560836502004635,0.3582113357640726
0.07424985855645194,0.6745627425548322,0.9257501414435481,0.3254372574451678
