0,1,2,3,4,5,6,7
0.7522944368744018,0.6598490509672131,0.1368525533390077,0.4365988703421515,0.24770556312559822,0.34015094903278686,0.8631474466609923,0.5634011296578485
0.35926411282785453,0.3563810426159809,0.9911215307865366,0.8679183082022994,0.6407358871721455,0.6436189573840191,0.008878469213463358,0.13208169179770057
0.3356532524272614,0.022989737983262315,0.8145479670210093,0.6402992623618391,0.6643467475727386,0.9770102620167377,0.1854520329789907,0.3597007376381609
0.6857152547318235,0.5128781200920508,0.7518863782301577,0.20067986457781872,0.3142847452681765,0.4871218799079492,0.2481136217698423,0.7993201354221813
0.016854366729544434,0.8610509409602545,0.7020167880661565,0.28000532944580603,0.9831456332704556,0.13894905903974553,0.2979832119338435,0.719994670554194
0.3068874415263777,0.8280607319062356,0.40546651893738095,0.3331406462242985,0.6931125584736223,0.17193926809376436,0.594533481062619,0.6668593537757015
0.8360368704536058,0.8883890450272456,0.858098581958649,0.4224793963184882,0.16396312954639425,0.11161095497275442,0.14190141804135104,0.5775206036815118
0.7015913066899797,0.24438214212278175,0.592052364346933,0.10957075029247754,0.2984086933100203,0.7556178578772182,0.407947635653067,0.8904292497075225
0.6921375099010665,0.6227650170683714,0.44130790485209215,0.46842497649546955,0.3078624900989335,0.3772349829316286,0.5586920951479079,0.5315750235045305
0.37604096627766437,0.6925440324872216,0.43534620519697187,0.2665387587119845,0.6239590337223356,0.30745596751277837,0.5646537948030281,0.7334612412880155
0.24916910211869048,0.605970701234889,0.08259129319870173,0.761882597295597,0.7508308978813095,0.39402929876511095,0.9174087068012983,0.23811740270440296
0.438185414842022,0.9577649112654006,0.7189326594140615,0.37414590207059484,0.561814585157978,0.04223508873459936,0.2810673405859385,0.6258540979294052
0.49363009843225714,0.9469255418577188,0.8513383274045813,0.39465786237287426,0.5063699015677429,0.05307445814228118,0.14866167259541874,0.6053421376271257
0.8900611541022775,0.13865459300696925,0.9956235328676265,0.5084992823063962,0.10993884589772251,0.8613454069930307,0.004376467132373496,0.4915007176936038
0.9324171220216602,0.46320122683002285,0.4729260348212807,0.34190123637076286,0.06758287797833984,0.5367987731699772,0.5270739651787193,0.6580987636292371
0.7064215992345878,0.6622285448512569,0.3075246492232404,0.29413130517987407,0.2935784007654122,0.33777145514874307,0.6924753507767596,0.7058686948201259
0.5521385744348073,0.5902259413377919,0.5269156020395587,0.5494604182004301,0.4478614255651927,0.40977405866220806,0.4730843979604413,0.4505395817995699
0.2299305972487815,0.48669626349103867,0.464611445558585,0.19710773964567796,0.7700694027512185,0.5133037365089613,0.535388554441415,0.802892260354322
0.8237471665268772,0.2917289341516638,0.9678049141770183,0.03158258493444055,0.17625283347312282,0.7082710658483362,0.032195085822981695,0.9684174150655595
0.6051019769883033,0.9309690579617693,0.7076516773510859,0.37272565466808727,0.39489802301169674,0.06903094203823068,0.2923483226489141,0.6272743453319127
0.5496945580877576,0.34441474926152305,0.27780221974824315,0.8319827303716223,0.4503054419122424,0.655585250738477,0.7221977802517568,0.1680172696283777
0.5141354703205562,0.34414785801342007,0.14180338782472046,0.7332855404535539,0.4858645296794438,0.6558521419865799,0.8581966121752795,0.2667144595464461
0.7106180271096021,0.733324750562708,0.6462808350648854,0.6913089350601501,0.2893819728903979,0.26667524943729204,0.35371916493511457,0.3086910649398499
0.22267138181281565,0.8976039155283597,0.9857973131226793,0.39888621081737263,0.7773286181871844,0.10239608447164028,0.014202686877320736,0.6011137891826274
0.3582753587300692,0.35978152121756446,0.2659376653535732,0.48269395493781897,0.6417246412699308,0.6402184787824355,0.7340623346464268,0.517306045062181
0.04147848169225521,0.9814836465370427,0.792686533888226,0.8854059500960906,0.9585215183077448,0.018516353462957325,0.20731346611177404,0.11459404990390942
0.5817796728315013,0.6006971957230879,0.4719726194037246,0.24617281589118567,0.41822032716849866,0.3993028042769121,0.5280273805962754,0.7538271841088143
0.40490755812957613,0.2979707158225162,0.9826582993734876,0.2027833579083026,0.5950924418704239,0.7020292841774838,0.017341700626512413,0.7972166420916974
0.5096996370435274,0.984116477876404,0.44570667808097797,0.6855290964760571,0.4903003629564726,0.015883522123596006,0.554293321919022,0.3144709035239429
0.7599470184612193,0.13805030812302777,0.035825155698090416,0.6013713973469097,0.24005298153878074,0.8619496918769722,0.9641748443019096,0.3986286026530903
0.09272593813386687,0.24456526022377456,0.6168744889958462,0.5046870178852596,0.9072740618661331,0.7554347397762254,0.3831255110041538,0.4953129821147404
0.7183379148292683,0.43993918259492215,0.7380413222415616,0.5370429563576451,0.28166208517073166,0.5600608174050778,0.2619586777584384,0.4629570436423549
0.5734816230859027,0.8799238148039825,0.2746800301031137,0.7254959812177877,0.42651837691409733,0.12007618519601748,0.7253199698968863,0.2745040187822123
0.2973645111894908,0.6351386574277333,0.18660432122511317,0.613624888683399,0.7026354888105092,0.36486134257226666,0.8133956787748868,0.38637511131660096
0.7679753041679205,0.08020099559120752,0.9659095675418776,0.7590655126593222,0.23202469583207952,0.9197990044087925,0.03409043245812238,0.2409344873406778
0.8576175803370519,0.1706891704424921,0.4472825754871773,0.4400154546852796,0.14238241966294807,0.8293108295575079,0.5527174245128227,0.5599845453147204
0.363163427109366,0.23865694624707356,0.9212041381958748,0.2251170048394595,0.636836572890634,0.7613430537529264,0.07879586180412523,0.7748829951605405
0.42013993394998184,0.41913454258170035,0.7067824668221839,0.2882034141820685,0.5798600660500182,0.5808654574182996,0.29321753317781607,0.7117965858179315
0.49730893498728157,0.08529604278377156,0.03289959676811138,0.5171199466215236,0.5026910650127184,0.9147039572162284,0.9671004032318886,0.4828800533784764
0.2021754574247424,0.5529742571067146,0.15197373351572374,0.7786591935249675,0.7978245425752576,0.44702574289328545,0.8480262664842763,0.22134080647503251
0.45596733729547057,0.7659605925323508,0.4362945156250553,0.9416028865794438,0.5440326627045294,0.23403940746764917,0.5637054843749447,0.0583971134205562
0.35467001410485477,0.16362406703308163,0.2799448395930272,0.19922284549045277,0.6453299858951452,0.8363759329669184,0.7200551604069728,0.8007771545095472
0.7457982841519145,0.5008035039483696,0.6927609707089025,0.7240954954269682,0.2542017158480855,0.4991964960516304,0.3072390292910975,0.27590450457303184
0.25868557525272573,0.4762635710343657,0.9050519319852599,0.820193543553967,0.7413144247472743,0.5237364289656343,0.0949480680147401,0.179806456446033
0.7820243339431803,0.20215536121785382,0.3958208443711404,0.6401112893266389,0.21797566605681973,0.7978446387821462,0.6041791556288596,0.35988871067336115
0.5103925169019422,0.31617762282943007,0.33746724910410164,0.4630287689443707,0.4896074830980578,0.6838223771705699,0.6625327508958984,0.5369712310556293
0.0815670248460556,0.5914351636126778,0.9272524417659093,0.15149612343496766,0.9184329751539444,0.4085648363873222,0.07274755823409074,0.8485038765650323
0.5005702909190648,0.0779955927793633,0.992574164265368,0.0881924394293061,0.4994297090809352,0.9220044072206367,0.007425835734631958,0.9118075605706939
0.2654688063673125,0.73801284491616,0.5886080859110865,0.07209737563943563,0.7345311936326875,0.26198715508383996,0.4113919140889135,0.9279026243605644
0.6626716426551347,0.8153381561099527,0.2605705180292889,0.05146253286141256,0.3373283573448653,0.18466184389004725,0.7394294819707111,0.9485374671385874
0.4192664033079977,0.39759114636304704,0.7515058449734298,0.4574724532713844,0.5807335966920023,0.602408853636953,0.24849415502657024,0.5425275467286156
0.8810022294284967,0.7873115600978412,0.8438084255377334,0.11151888948180388,0.11899777057150329,0.2126884399021588,0.1561915744622666,0.8884811105181961
0.5097563425867659,0.36212720702239276,0.9264251806129091,0.6638977080119951,0.49024365741323406,0.6378727929776072,0.07357481938709087,0.3361022919880049
0.06541329302258525,0.9643665135882474,0.6555116899019718,0.986332949445739,0.9345867069774147,0.03563348641175257,0.34448831009802816,0.013667050554260984
0.09000502517852094,0.6386938705650814,0.36790424506957853,0.5961101030338808,0.9099949748214791,0.3613061294349186,0.6320957549304215,0.4038898969661192
0.6584402580006377,0.6901094170751936,0.3532601612232886,0.6060919403671309,0.34155974199936234,0.3098905829248064,0.6467398387767114,0.3939080596328691
0.8342796974238537,0.11300209563000929,0.997458479805431,0.9860221708618758,0.16572030257614634,0.8869979043699907,0.0025415201945689914,0.013977829138124176
0.9395838158911923,0.2598949116681024,0.5925659361150964,0.3155792083265472,0.06041618410880767,0.7401050883318976,0.40743406388490355,0.6844207916734528
0.23643051156196948,0.029046003332121373,0.927616135619072,0.916249982822231,0.7635694884380305,0.9709539966678786,0.07238386438092803,0.08375001717776898
0.45505568109603034,0.927624673557221,0.18863260701816975,0.17848448457086008,0.5449443189039697,0.072375326442779,0.8113673929818302,0.8215155154291399
0.7383157299434798,0.1431942523492744,0.644522880436443,0.9603656650273192,0.2616842700565202,0.8568057476507256,0.355477119563557,0.03963433497268076
0.555245582032633,0.17062215577259476,0.6599552833963063,0.8843976488205739,0.44475441796736703,0.8293778442274052,0.34004471660369373,0.11560235117942608
0.23985247458932146,0.7425162476485314,0.7268593772616142,0.048770592624895914,0.7601475254106785,0.2574837523514686,0.2731406227383858,0.9512294073751041
0.9473965225822416,0.9679341081634985,0.4645665321600593,0.0014174824473358605,0.05260347741775839,0.03206589183650155,0.5354334678399407,0.9985825175526641
0.7964509738666116,0.35134946028243896,0.5566279258124257,0.06913516732550562,0.20354902613338843,0.648650539717561,0.4433720741875743,0.9308648326744944
0.32453072605649047,0.5817571735061928,0.7622330795839763,0.6899437563990233,0.6754692739435095,0.4182428264938072,0.23776692041602365,0.3100562436009767
0.01835831860638726,0.899909741185638,0.1673426567994859,0.16218617892758747,0.9816416813936127,0.10009025881436195,0.8326573432005141,0.8378138210724125
0.11663659388431202,0.08856819471739419,0.7996610444963448,0.8160855685156169,0.883363406115688,0.9114318052826058,0.2003389555036552,0.18391443148438313
0.3443096779371059,0.34585511417036596,0.48249418753533124,0.44900583558996987,0.6556903220628941,0.654144885829634,0.5175058124646688,0.5509941644100301
0.9073517899976373,0.6211253299003692,0.10310237017666501,0.8891853893115288,0.09264821000236267,0.37887467009963083,0.896897629823335,0.1108146106884712
0.1626165969587463,0.8758717977246019,0.5024750168314102,0.3054368287722956,0.8373834030412537,0.12412820227539811,0.49752498316858984,0.6945631712277044
0.7890368154519605,0.8354907883393884,0.7100727774671474,0.954471310760485,0.21096318454803953,0.1645092116606116,0.28992722253285264,0.04552868923951503
0.22724407387451018,0.4220660218023171,0.6356844688027639,0.9034797430872079,0.7727559261254898,0.5779339781976829,0.36431553119723614,0.09652025691279209
