0,1,2,3,4,5,6,7,8,9
0.3679435761617891,0.45320593092581296,0.27617637709723375,0.9773474122226582,0.7985082872546154,0.6320564238382109,0.546794069074187,0.7238236229027663,0.022652587777341804,0.20149171274538458
0.6510403281141494,0.5513812840394774,0.24991000611648284,0.45227683745392233,0.4989933561803509,0.34895967188585064,0.4486187159605226,0.7500899938835172,0.5477231625460777,0.5010066438196491
0.17005007762625501,0.3129598808739116,0.4388999627004092,0.8712131657192569,0.9816267060964973,0.829949922373745,0.6870401191260884,0.5611000372995908,0.1287868342807431,0.01837329390350273
0.39665940816657397,0.3376188773066833,0.4987000442742391,0.6564789693194392,0.364131973120676,0.603340591833426,0.6623811226933167,0.5012999557257609,0.34352103068056083,0.635868026879324
0.022133254705789085,0.7117672911197704,0.19287078415366998,0.6712816675816078,0.10871636184416333,0.9778667452942109,0.28823270888022956,0.80712921584633,0.3287183324183922,0.8912836381558367
0.6592745181046236,0.7665234205235275,0.9045034727766192,0.23710460421404,0.901166675353058,0.34072548189537644,0.2334765794764725,0.09549652722338076,0.76289539578596,0.09883332464694194
0.49245040858574174,0.44305243731259536,0.5644146803260018,0.6028262615613695,0.16975594582160947,0.5075495914142583,0.5569475626874046,0.43558531967399816,0.39717373843863046,0.8302440541783905
0.9715155526785719,0.11764636038727594,0.4732912076797591,0.1978964398980314,0.4006687487024435,0.028484447321428075,0.8823536396127241,0.5267087923202409,0.8021035601019686,0.5993312512975565
0.3220261481681024,0.1371377457389341,0.07121653299808828,0.36491576330719344,0.6815977431196527,0.6779738518318976,0.8628622542610659,0.9287834670019117,0.6350842366928066,0.3184022568803473
0.38172982168748615,0.10221292628668155,0.0790139277685562,0.4983935094389119,0.09308256850655106,0.6182701783125139,0.8977870737133185,0.9209860722314438,0.5016064905610881,0.9069174314934489
0.9792708156712419,0.14664017548616548,0.6728233351445013,0.10345619994693345,0.32808199894236534,0.020729184328758143,0.8533598245138345,0.3271766648554987,0.8965438000530666,0.6719180010576347
0.6887809419576942,0.9445435838124582,0.4048731250899903,0.013932446760920092,0.039257458070334206,0.31121905804230576,0.055456416187541824,0.5951268749100097,0.9860675532390799,0.9607425419296658
0.17396885296086795,0.4149536867716044,0.9120241026044915,0.4930859434314725,0.7149978526215832,0.826031147039132,0.5850463132283956,0.08797589739550848,0.5069140565685275,0.2850021473784168
0.25792030272231425,0.7834917950346761,0.5449201896080259,0.7455797325138209,0.013163918058215707,0.7420796972776857,0.21650820496532386,0.4550798103919741,0.2544202674861791,0.9868360819417843
0.81067195260304,0.43666501231775,0.6544536423072767,0.2645972680587231,0.12756932460478976,0.18932804739695996,0.56333498768225,0.34554635769272335,0.7354027319412769,0.8724306753952102
0.7608645040728058,0.565768056913714,0.5938529604442516,0.44122716420446906,0.32936773716221157,0.23913549592719419,0.434231943086286,0.4061470395557484,0.5587728357955309,0.6706322628377884
0.22948207797369902,0.933242894816506,0.2871379691342397,0.7659756831954164,0.5614451812314779,0.770517922026301,0.06675710518349398,0.7128620308657603,0.23402431680458358,0.4385548187685221
0.24370237594554356,0.3291170050953751,0.059231430998088586,0.8272020697732281,0.18364476861981816,0.7562976240544564,0.6708829949046249,0.9407685690019114,0.17279793022677192,0.8163552313801818
0.40874307591725134,0.8371455378266135,0.053600203387333956,0.48916077925214463,0.9688940946302353,0.5912569240827487,0.1628544621733865,0.946399796612666,0.5108392207478554,0.031105905369764653
